Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
9118	0.8139059	0.4107428	0.2217720	0.4009237	0.3389837	0.1120353	0.0670781	0.8027848	0.7327589	0.6777267	0.5680166	0.3173123	0.3516244	0.1545984	0.7698591	0.6967854	0.6618688	0.5694626	0.4804835	0.4535783	0.3640960	0.1137386	0.0732209	0.5436723	0.4818425	0.2269407	0.4490927	0.1686951	0.2195728	0.1798466	0.2791670	-19.826
9120	1.0350202	0.5343448	0.3986479	0.4770400	0.4334555	0.1819008	0.0857721	0.9485331	0.9369724	0.7459515	0.7263179	0.2793463	0.4496190	0.2587245	0.9472998	0.9068209	0.8352288	0.7652841	0.6487574	0.5774014	0.4655664	0.1961952	0.0936269	0.6599053	0.6020856	0.3566214	0.5113613	0.2157089	0.1935483	0.1328380	0.2791670	-17.849
9122	0.9604764	0.5735517	0.4247610	0.5671332	0.4334555	0.1806608	0.0857721	0.9593312	0.9369724	0.7459515	0.6452638	0.2673911	0.4496190	0.2587245	0.9457874	0.9166890	0.8259357	0.6781973	0.6545480	0.6109458	0.4592996	0.1828117	0.0936269	0.6599053	0.5360098	0.2957340	0.5113613	0.2157089	0.1734301	0.1328380	0.2791670	-20.204
9124	0.9604764	0.5735517	0.4200956	0.5671332	0.4334555	0.1282512	0.0346282	0.9396638	0.8874896	0.7459515	0.6537770	0.4151419	0.4496190	0.2587245	0.9340612	0.9198982	0.7912693	0.7704789	0.6956815	0.6541654	0.4592996	0.1828117	0.1081562	0.6599053	0.5344900	0.2957340	0.5037887	0.2157089	0.1734301	0.1328380	0.1692900	-20.451
9126	0.9868922	0.5904533	0.4200956	0.5671332	0.3671841	0.0660268	0.0346282	0.9322867	0.8874896	0.7075037	0.5780127	0.4819086	0.4496190	0.2473645	0.9279478	0.8952653	0.7850927	0.7656062	0.6991558	0.6585932	0.4592996	0.1828117	0.1081562	0.6940560	0.5344900	0.3768104	0.5037887	0.2157089	0.1147608	0.1328380	0.1692900	-23.133
9128	0.9472701	0.6313208	0.4200956	0.5813429	0.3671841	0.0433913	0.0346282	0.9163951	0.8874896	0.6893746	0.5788226	0.4819086	0.4496190	0.2473645	0.9088706	0.8939336	0.8172937	0.8127263	0.6854512	0.6016573	0.5237444	0.1569898	0.1217417	0.6940560	0.5189159	0.3768104	0.5037887	0.2157089	0.0847006	0.1499170	0.2720324	-18.835
9130	0.9472701	0.6362924	0.4200956	0.5988629	0.3671841	0.0515247	0.0346282	0.9362826	0.8874896	0.6893746	0.6405126	0.4407107	0.4918992	0.2473645	0.8817568	0.8748895	0.8721294	0.7379953	0.6895605	0.6460434	0.5237444	0.1399570	0.1217417	0.7428469	0.5429504	0.3172165	0.5051321	0.2157089	0.1556751	0.1714378	0.2720324	-26.781
9132	0.9131882	0.6106888	0.3867296	0.5680212	0.3482740	0.0521277	0.0062852	0.8967373	0.8417835	0.6538715	0.6075260	0.4180139	0.4665662	0.2087856	0.8558029	0.8314712	0.7768414	0.7366997	0.6967753	0.5688247	0.4658615	0.1327491	0.1154720	0.6939100	0.5106786	0.3172697	0.4622009	0.2045998	0.1476578	0.1884493	0.2720324	-19.332
9134	0.9552055	0.6738363	0.4138067	0.6077917	0.3726586	0.0426932	0.0081747	0.9500253	0.9007216	0.7470049	0.7205646	0.4472814	0.4087287	0.3069317	0.8956627	0.8851094	0.8251419	0.8126202	0.6328788	0.6293210	0.4984791	0.1516832	0.1235568	0.6885473	0.6037449	0.3394835	0.4945622	0.2189250	0.1579962	0.1517397	0.2720324	-16.434
9136	0.9819028	0.6738363	0.4138067	0.6077917	0.3726586	0.0492692	0.0171447	0.9297020	0.8510906	0.7470049	0.5998734	0.4472814	0.4087287	0.3069317	0.8795722	0.8595669	0.8482283	0.6867302	0.6339599	0.5625982	0.4984791	0.1549542	0.1185263	0.6885473	0.5941617	0.3015430	0.5881749	0.2189250	0.1579962	0.1517397	0.2340534	-21.779
9138	0.9819028	0.6287107	0.2567262	0.5869510	0.3726586	0.0356947	0.0217432	0.9327932	0.9322448	0.7470049	0.5998734	0.4472814	0.4087287	0.2758926	0.8722758	0.8634273	0.7223636	0.6350881	0.6126255	0.5495560	0.4166344	0.1538835	0.1185263	0.6747807	0.6121923	0.2318679	0.5881749	0.2189250	0.2210359	0.1703889	0.2340534	-24.791
9140	0.9819028	0.5976477	0.2567262	0.5869510	0.3003036	0.0936604	0.0217432	0.9657210	0.9050766	0.7470049	0.5998734	0.4472814	0.4087287	0.2758926	0.8945472	0.8404510	0.7223636	0.7190049	0.6806157	0.5963228	0.4166344	0.1538835	0.1015330	0.6747807	0.5968648	0.2671867	0.5881749	0.2189250	0.2210359	0.1681071	0.1869218	-22.099
9142	0.9819028	0.5957303	0.1893461	0.5869510	0.3003036	0.0946645	0.0421108	0.9197209	0.7908516	0.7171954	0.5998734	0.4751642	0.4087287	0.2758926	0.8665108	0.8373523	0.7384418	0.7057249	0.6402233	0.5989971	0.2689388	0.1538835	0.0803106	0.6747807	0.6207135	0.3210784	0.5881749	0.2189250	0.2210359	0.1747407	0.2513255	-19.756
9144	1.0515838	0.5957303	0.1716091	0.5566161	0.3003036	0.0934739	0.0132267	0.9783238	0.7908516	0.7171954	0.5998734	0.3949310	0.4299223	0.3397383	0.9647511	0.8373523	0.7192146	0.6808928	0.6082988	0.5835396	0.3280970	0.1538835	0.0803106	0.7122850	0.6207135	0.2179814	0.5881749	0.2189250	0.2406692	0.1987727	0.2513255	-28.520
9146	1.0117089	0.5656484	0.1716091	0.5532991	0.3003036	0.0619886	0.0310930	0.9585477	0.7908516	0.7171954	0.5998734	0.4636197	0.3899762	0.2443458	0.8521263	0.8373523	0.7412620	0.6701613	0.6204948	0.3705618	0.3280970	0.1038168	0.0803106	0.6792047	0.6207135	0.2179814	0.5881749	0.2189250	0.3415307	0.1825071	0.2513255	-21.268
9148	1.0117089	0.6109573	0.2666529	0.5532991	0.3003036	0.0530160	0.0310930	0.8943456	0.7908516	0.7171954	0.5998734	0.4586854	0.3899762	0.2905723	0.8853574	0.7654444	0.7451476	0.6701613	0.6421610	0.5580334	0.3280970	0.1176534	0.0803106	0.6965582	0.6400509	0.2179814	0.5881749	0.2189250	0.2371686	0.2020470	0.2513255	-15.072
9150	1.0512943	0.6577568	0.2960172	0.6001903	0.4520074	0.1575406	0.0345170	0.9856051	0.8779414	0.8034972	0.7458914	0.5091966	0.4117041	0.3402071	0.9049481	0.8790487	0.8717256	0.7724907	0.6973676	0.5143683	0.4354870	0.1335785	0.0752151	0.7879043	0.7723799	0.2007094	0.7555021	0.2430334	0.2110215	0.1820044	0.2513255	-22.434
9152	0.9933203	0.6538643	0.2960172	0.6001903	0.4520074	0.1202097	0.0345170	0.9524547	0.8779414	0.7746358	0.7458914	0.5091966	0.4117041	0.3402071	0.9426164	0.8706509	0.7986047	0.7918726	0.7307825	0.6144160	0.4426620	0.1662704	0.0919100	0.7774414	0.7625875	0.2735276	0.7555021	0.1398897	0.1367147	0.1799853	0.1370273	-16.623
9154	0.9933203	0.6278057	0.2960172	0.5807642	0.4906668	0.1215942	0.0177768	0.9902629	0.8779414	0.7965183	0.6555581	0.5091966	0.3801215	0.3355329	0.9323592	0.8612731	0.7957200	0.7728252	0.7417667	0.6736938	0.4426620	0.1662704	0.0919100	0.7774414	0.7678146	0.3626612	0.7555021	0.1398897	0.1789776	0.1799853	0.1370273	-20.151
9156	0.9933203	0.6278057	0.2960172	0.5516372	0.3591549	0.1215942	0.0371232	0.9780714	0.9066381	0.8033908	0.6555581	0.4926675	0.3801215	0.2865987	0.9437297	0.8722995	0.8045824	0.7597393	0.6446973	0.6181013	0.4426620	0.1633508	0.0468680	0.7774414	0.6481911	0.3626612	0.6106182	0.1581544	0.3811081	0.1799853	0.2116421	-18.641
9158	0.9933203	0.7112945	0.3193829	0.5516372	0.4289216	0.1215942	0.0719951	0.9780714	0.9412300	0.7126317	0.5509481	0.4926675	0.3801215	0.2865987	0.8861852	0.8770292	0.7770139	0.7656410	0.7284951	0.5978225	0.4426620	0.1633508	0.0468680	0.7051116	0.6518105	0.4117434	0.6106182	0.1581544	0.2682052	0.1603927	0.2757664	-22.261
9160	0.9789981	0.7572322	0.3193829	0.4372553	0.4289216	0.1672848	0.0727908	0.9780714	0.8944598	0.6463980	0.6375436	0.4144609	0.3710596	0.2865987	0.8706001	0.8284574	0.8040688	0.7867805	0.7284951	0.6804862	0.5895632	0.1633508	0.0916267	0.6974110	0.6367338	0.4117434	0.5203029	0.2070629	0.2682052	0.1603927	0.2757664	-16.524
9162	0.9789981	0.6786613	0.3289979	0.6692334	0.4289216	0.1555995	0.0300834	0.9674836	0.8944598	0.7347706	0.6375436	0.4144609	0.3710596	0.2828999	0.9626276	0.8717057	0.7887514	0.7508910	0.7323647	0.6804862	0.5531449	0.1633508	0.0741543	0.6887487	0.6527333	0.4117434	0.6124899	0.1473643	0.3006426	0.1603927	0.2757664	-21.949
9164	0.9789981	0.7186259	0.2494269	0.6628856	0.6384134	0.2348112	0.0405165	0.9502822	0.8944598	0.7217372	0.7057149	0.3186455	0.3710596	0.2828999	0.9379145	0.8412136	0.8355883	0.7371350	0.7290634	0.6804862	0.5171673	0.1633508	0.1100595	0.7277340	0.6425664	0.4117434	0.6124899	0.3707704	0.2001555	0.1441285	0.1685122	-23.662
9166	0.9772348	0.6897870	0.2494269	0.6624939	0.6384134	0.2348112	0.0592093	0.9605448	0.8944598	0.7241514	0.6508019	0.3186455	0.3710596	0.2848749	0.9536182	0.8472977	0.7758216	0.7427279	0.7267038	0.6804862	0.5171673	0.1633508	0.1100595	0.7277340	0.6883882	0.5171083	0.6124899	0.3906282	0.2001555	0.1441285	0.1685122	-21.300
9168	0.9875191	0.6897870	0.2494269	0.6863018	0.5965297	0.2348112	0.0173192	0.9788948	0.8269417	0.7349349	0.6508019	0.2984694	0.3710596	0.2848749	0.9439340	0.8672929	0.8440248	0.7960155	0.7798812	0.5864027	0.5144998	0.1633508	0.0995667	0.6916570	0.6738900	0.4230036	0.5815652	0.3906282	0.2001555	0.1333262	0.1685122	-27.984
9170	0.8399363	0.5866997	0.1754721	0.5552886	0.5073795	0.1840558	0.0147309	0.8222751	0.7033569	0.5960598	0.5554159	0.3304432	0.3156055	0.2423009	0.7814139	0.7579097	0.7037824	0.6714212	0.5982379	0.5281701	0.4149227	0.1389384	0.0511631	0.6090684	0.5282666	0.3597866	0.4946514	0.3322496	0.1702427	0.1567526	0.1685122	-21.474
9172	0.9725261	0.6671817	0.2019739	0.6121737	0.5840098	0.2118540	0.1144769	0.9316988	0.7726563	0.7228918	0.6228832	0.3803505	0.3632719	0.2788960	0.8985837	0.8723780	0.8100757	0.7539711	0.7046911	0.5944888	0.4775892	0.1840572	0.0588903	0.6673678	0.6331895	0.4141257	0.5273924	0.2483265	0.3100704	0.1452523	0.1685122	-22.352
9174	0.7893129	0.5544401	0.1309830	0.5380812	0.4908754	0.1763007	0.0962208	0.7603979	0.6494376	0.6076093	0.5235495	0.3196944	0.4000510	0.1764328	0.7376630	0.6953504	0.6642402	0.6161782	0.5923111	0.4996832	0.4508287	0.1336356	0.0494988	0.5609399	0.4461678	0.3480834	0.4432869	0.2087249	0.1590754	0.1588923	0.1685122	-19.241
9176	0.8622392	0.6237594	0.1004585	0.5818026	0.5522474	0.2187958	0.1500425	0.8462214	0.7232866	0.6519040	0.5731659	0.3596645	0.4500676	0.2043291	0.7974562	0.7677455	0.7059339	0.6838680	0.6817214	0.6077152	0.3829904	0.0771656	0.0556875	0.6353110	0.5327881	0.3916027	0.4165208	0.1635825	0.2683862	0.1412344	0.1685122	-25.292
9178	0.9563759	0.6200159	0.2005725	0.6112714	0.5740232	0.2673503	0.1559589	0.8922704	0.7518068	0.6376085	0.5957666	0.2530277	0.4678144	0.2100965	0.8624324	0.8055811	0.7532201	0.7460539	0.6398805	0.3889598	0.3091726	0.0802084	0.0578833	0.6815191	0.5537966	0.3151658	0.5097758	0.1700327	0.1665005	0.1358766	0.1685122	-22.055
9180	0.9081490	0.6377380	0.2005725	0.6242437	0.5740232	0.2673503	0.0252502	0.8793943	0.6783780	0.5852264	0.4627789	0.2530277	0.3951250	0.2100965	0.8651836	0.7943678	0.7632061	0.7460539	0.4752533	0.3948015	0.3091726	0.0802084	0.0337846	0.6081683	0.5312071	0.2853238	0.4016486	0.1700327	0.1989220	0.1358766	0.1685122	-26.095
9182	0.9806617	0.6545232	0.2722775	0.6003945	0.5891315	0.2701084	0.0259148	0.9192271	0.6962329	0.5214127	0.4362402	0.2596874	0.3818708	0.2294611	0.9178802	0.8357053	0.8038829	0.7656900	0.4877619	0.4255843	0.3173100	0.0823194	0.0346738	0.6241753	0.4990357	0.2140118	0.4817488	0.1122969	0.2041577	0.1323920	0.1673053	-19.784
9184	0.8126744	0.5250355	0.2274623	0.5141371	0.4921642	0.2256503	0.0222022	0.8037214	0.5816374	0.4673304	0.3227524	0.1972858	0.3190173	0.1916933	0.7834695	0.7567070	0.7485932	0.6396623	0.5425346	0.3448178	0.2650828	0.0488190	0.0289667	0.6453997	0.4458350	0.1615705	0.4028866	0.1163278	0.1720146	0.1584762	0.1673053	-26.752
9186	1.0194673	0.6586358	0.2321286	0.6411435	0.6174001	0.0802030	0.0101061	1.0058983	0.7296406	0.4986080	0.4578370	0.2474871	0.4001943	0.2314165	0.9641767	0.9598638	0.8480833	0.8263072	0.5932573	0.5618717	0.3541406	0.1262607	0.0326697	0.8096279	0.5592820	0.2505585	0.4778770	0.2034128	0.1960129	0.1443476	0.1673053	-23.318
9188	1.0194673	0.6572500	0.2383144	0.6560628	0.6022083	0.3118457	0.2020718	1.0029253	0.7296406	0.5863474	0.5424321	0.3671141	0.4001943	0.3039745	0.9668712	0.9470990	0.9151236	0.8839883	0.5954207	0.4972549	0.4361896	0.1672705	0.0578924	0.6058963	0.5592820	0.2505585	0.5226414	0.2034128	0.1960129	0.1443476	0.1673053	-20.648
9190	0.7486159	0.4826322	0.1149347	0.4762614	0.4422140	0.2289948	0.0493634	0.7452589	0.5357902	0.4765135	0.3983191	0.2695795	0.2938710	0.1752039	0.7294374	0.6971612	0.6519223	0.6491309	0.4372297	0.3364847	0.2950670	0.1008831	0.0425116	0.4449222	0.4084305	0.1906436	0.4054214	0.1093451	0.1697089	0.1811214	0.1673053	-22.622
9192	1.0150698	0.6122924	0.2008769	0.5731450	0.5610158	0.3616500	0.0187349	0.9668134	0.8515817	0.6211087	0.4769721	0.2316852	0.4901133	0.2222729	0.9273876	0.8678476	0.8208722	0.7619679	0.5096881	0.4796977	0.3743373	0.1031947	0.0232555	0.6472001	0.5477635	0.2779364	0.5143387	0.2344913	0.1656331	0.1555003	0.1864039	-19.084
9194	0.9820134	0.6326015	0.1710523	0.6265598	0.5610158	0.2405375	0.0370637	0.9633798	0.9339595	0.6715900	0.4981533	0.4135965	0.5687830	0.2222729	0.9333062	0.8603007	0.8030449	0.6155654	0.5844700	0.4515152	0.3743373	0.1031947	0.0232555	0.6472001	0.5944487	0.2779364	0.5041337	0.2344913	0.1656331	0.1555003	0.1864039	-18.543
9196	0.9820134	0.6326015	0.2072332	0.6010349	0.5346111	0.2405375	0.0893872	0.9539885	0.9339595	0.6715900	0.6285175	0.4135965	0.5687830	0.2222729	0.9110941	0.8554649	0.7601392	0.6647279	0.6519456	0.4913128	0.4178381	0.1031947	0.0708900	0.7048815	0.5212077	0.3061173	0.5041337	0.2344913	0.1656331	0.1740077	0.1864039	-15.510
9198	0.9264969	0.6019462	0.2437244	0.5435344	0.5043877	0.2269391	0.0843338	0.9094767	0.8314292	0.6336228	0.5397752	0.3902145	0.4105974	0.2450858	0.8652411	0.8071026	0.7171660	0.6854698	0.5580164	0.4012590	0.3286087	0.0973607	0.0168459	0.6650322	0.4917421	0.2888115	0.4906529	0.2212347	0.1562693	0.1663616	0.1864039	-17.506
9200	1.0944984	0.6443952	0.1435908	0.6183995	0.5758458	0.2590902	0.0962817	1.0284061	0.9492201	0.7552383	0.6162467	0.4133313	0.5948950	0.2798078	0.9869500	0.9214471	0.7973872	0.6887020	0.6601699	0.4504404	0.3769091	0.1111541	0.0192325	0.8023352	0.5614085	0.3297282	0.5601651	0.2525777	0.1784084	0.1457174	0.2481211	-17.529
9202	1.0320057	0.5940458	0.1148271	0.5784795	0.5676102	0.2294963	0.1265528	0.9834967	0.9389262	0.7111806	0.6074334	0.2627070	0.4652362	0.2758061	0.9798673	0.8392116	0.7179942	0.6521696	0.6275192	0.5263454	0.3715187	0.1531678	0.0189574	0.5578620	0.5513036	0.2237585	0.5182354	0.2489654	0.2749690	0.1478317	0.2481211	-15.593
9204	1.0320057	0.5940458	0.2174611	0.5695106	0.5676102	0.2294963	0.1265528	1.0031420	0.9389262	0.6166075	0.5891849	0.2627070	0.4652362	0.3536794	0.8703109	0.8155034	0.6726626	0.6584485	0.6012910	0.5342138	0.4046001	0.1078481	0.0637513	0.5578620	0.5465812	0.2237585	0.4605719	0.0880573	0.2749690	0.1478317	0.2295374	-15.042
9206	0.8071454	0.4669639	0.1709405	0.4523137	0.4461836	0.1296995	0.1290569	0.7661066	0.7380653	0.4846991	0.4631429	0.2065071	0.3657100	0.2737529	0.7568064	0.6182656	0.5698396	0.4707703	0.4555174	0.4336434	0.3962056	0.0847766	0.0514780	0.4642613	0.3998255	0.1758907	0.3620435	0.0692196	0.2481670	0.1880633	0.1176496	-21.063
9208	1.0112577	0.5666623	0.2063680	0.5411595	0.5386553	0.1817526	0.1558040	1.0042533	0.8910297	0.6850212	0.5591294	0.2493058	0.4415036	0.3304883	0.9095860	0.7465195	0.6218932	0.5430973	0.5359555	0.4650910	0.4208715	0.1408862	0.0667064	0.5005843	0.4537121	0.2123442	0.4370772	0.1806690	0.2995998	0.1557782	0.1986466	-19.187
9210	0.8186087	0.4755810	0.2388414	0.4607287	0.4360392	0.1465885	0.1261227	0.7931248	0.7212847	0.5044883	0.4699042	0.1707509	0.3573953	0.2675289	0.6643671	0.6631903	0.5159619	0.4404466	0.4376317	0.3697689	0.3360269	0.1140468	0.0824305	0.4052209	0.3574794	0.1763159	0.3538121	0.0852113	0.2425247	0.2078211	0.1494627	-22.175
9212	0.6665878	0.4106737	0.1970349	0.3661739	0.3597155	0.1209298	0.1040463	0.6362240	0.6146513	0.4228618	0.4012238	0.1408629	0.2999489	0.2207010	0.6325363	0.5589987	0.4482623	0.4038463	0.3720576	0.3014640	0.2114907	0.0940842	0.0680020	0.3342916	0.3094064	0.1085120	0.2918814	0.0702960	0.2000736	0.2519162	0.1494627	-19.175
9214	0.8943538	0.5031588	0.1709343	0.4748451	0.4551067	0.1529986	0.1316379	0.8798615	0.7776477	0.6928208	0.5273051	0.1688820	0.5067595	0.2792276	0.7229854	0.7150198	0.5540973	0.5167568	0.5164049	0.3674622	0.2675749	0.1190339	0.0860351	0.4229408	0.3940821	0.1372877	0.3692840	0.1214440	0.2531301	0.1755627	0.1494627	-24.868
9216	1.0214260	0.5876244	0.1632156	0.5516420	0.5197695	0.1747371	0.1503414	0.9420014	0.8949920	0.6674201	0.6592790	0.1928772	0.5787612	0.3189010	0.9201004	0.7625371	0.6264484	0.6141446	0.5327595	0.4569910	0.3055926	0.1359466	0.0982592	0.4830333	0.4748409	0.1717370	0.4217528	0.1386990	0.2890955	0.1537216	0.1494627	-17.560
9218	0.9779416	0.6190747	0.2082401	0.5633460	0.4673495	0.1747371	0.1503414	0.9420833	0.8949920	0.7560216	0.6709824	0.1928772	0.5787612	0.3189010	0.8343837	0.7643883	0.6191693	0.5583827	0.5327595	0.4569910	0.3933959	0.1668928	0.0982592	0.4830333	0.4777147	0.2114335	0.4327561	0.1890011	0.2890955	0.1537216	0.2498385	-20.026
9220	1.0816691	0.6337402	0.2303276	0.6230985	0.5169199	0.1932709	0.1662876	1.0376754	0.9899212	0.8008537	0.6460601	0.3434861	0.6401488	0.3527260	1.0085464	0.7994553	0.6101980	0.6100106	0.5727107	0.4793260	0.3517599	0.1412254	0.0342857	0.5342673	0.5047736	0.3052250	0.4660131	0.2090479	0.3197590	0.1389803	0.2498385	-20.500
9222	0.8947179	0.5242072	0.1905187	0.4951447	0.3850200	0.1598668	0.1375472	0.8610501	0.8188273	0.6624375	0.4114913	0.2841194	0.5295081	0.2815402	0.8184982	0.6401504	0.5673417	0.4926718	0.4784965	0.4541097	0.3762780	0.1602638	0.0440051	0.4419267	0.3927080	0.2524712	0.3675959	0.1729169	0.2079812	0.2130402	0.2498385	-18.437
9224	0.8635518	0.5411542	0.1905187	0.4858574	0.3850200	0.1522470	0.1060464	0.8275571	0.8188273	0.5330853	0.4971151	0.2936130	0.5295081	0.2815402	0.7923707	0.6472376	0.6090577	0.5226294	0.4982717	0.4342606	0.3762780	0.1592939	0.0440051	0.4419267	0.4123064	0.2524712	0.3675959	0.1729169	0.2079812	0.1923430	0.1408953	-18.563
9226	0.7580786	0.4826945	0.1743716	0.4249340	0.3553250	0.1178031	0.0970586	0.7537446	0.7494290	0.4879046	0.4549829	0.1547165	0.4035690	0.2576787	0.6961823	0.5798691	0.5436680	0.4536515	0.4496731	0.3959816	0.3255985	0.0835830	0.0273676	0.4044719	0.3565904	0.2310734	0.3364409	0.1582617	0.1903541	0.2101543	0.1408953	-14.525
9228	0.7580786	0.4300483	0.2855040	0.4236210	0.3496993	0.1178031	0.0970586	0.7572819	0.7494290	0.5505906	0.4664440	0.1547165	0.4035690	0.2122169	0.6372496	0.5674035	0.5286085	0.4536515	0.4268085	0.3876074	0.3255985	0.0640581	0.0241958	0.3693427	0.3601692	0.2147983	0.3364409	0.1582617	0.2109077	0.2101543	0.2247441	-14.851
9230	0.9121226	0.5559462	0.3435193	0.5270552	0.4207592	0.1417411	0.1167812	0.9092406	0.9017152	0.5991248	0.4986585	0.1861554	0.4855755	0.1957108	0.7418113	0.6760018	0.6591166	0.6484103	0.4891070	0.3738898	0.2539507	0.0770749	0.0435290	0.4514280	0.4446122	0.2584460	0.4048068	0.1904209	0.2537648	0.1944907	0.1431786	-21.892
9232	0.9121226	0.5763951	0.2309938	0.5548960	0.4207592	0.1819491	0.1167812	0.9111198	0.8486481	0.5991248	0.5305474	0.1805545	0.2906206	0.1957108	0.7309716	0.7096911	0.6649139	0.6092372	0.4891070	0.3738898	0.2539507	0.0770749	0.0435290	0.4514280	0.4337663	0.2388625	0.4108767	0.1168807	0.2537648	0.1834866	0.1431786	-16.384
9234	0.9121226	0.5153302	0.2309938	0.4433277	0.4207592	0.1574579	0.1167812	0.8720917	0.8486481	0.6297399	0.5887391	0.2740851	0.3487454	0.1796103	0.7447256	0.6729508	0.6664293	0.5687130	0.4891070	0.3854034	0.2539507	0.0770749	0.0093109	0.4514280	0.4219968	0.1840111	0.4108767	0.1168807	0.2537648	0.1834866	0.1431786	-30.267
9236	0.8955721	0.5329085	0.2309938	0.4860847	0.4207592	0.1273363	0.1167812	0.8767815	0.8151829	0.7220511	0.6858995	0.2740851	0.2864346	0.1796103	0.8446786	0.7199936	0.6118226	0.5034648	0.4631269	0.4163301	0.2539507	0.0999053	0.0160121	0.5097205	0.4382352	0.2266554	0.3763917	0.1168807	0.2537648	0.2019544	0.1431786	-20.940
9238	0.8994530	0.4997176	0.2309938	0.4860847	0.4207592	0.1462409	0.1167812	0.8767815	0.8367388	0.7220511	0.5920551	0.4150532	0.4376557	0.1699606	0.8446786	0.7625323	0.5818181	0.4703071	0.4631269	0.3758360	0.2539507	0.0999053	0.0064391	0.5682479	0.4432275	0.2286949	0.3763917	0.1168807	0.2537648	0.2019544	0.2228535	-16.362
9240	0.9130194	0.4558352	0.2309938	0.4226311	0.4207592	0.1462409	0.1167812	0.8749902	0.8367388	0.7220511	0.6969499	0.4150532	0.3877784	0.1699606	0.8669766	0.8082891	0.5894366	0.5199967	0.4662598	0.3758360	0.2539507	0.0999053	0.0064391	0.4589602	0.3951376	0.2286949	0.3561512	0.1013386	0.2537648	0.2019544	0.1226842	-21.399
9242	0.9119708	0.4472378	0.2309938	0.4231497	0.3127344	0.1637385	0.1167812	0.8998222	0.8367388	0.7220511	0.6446605	0.4150532	0.3877784	0.1895528	0.8168422	0.8041354	0.5967374	0.4696160	0.4186498	0.3800594	0.3215520	0.0999053	0.0240763	0.4472675	0.3900989	0.1802988	0.3464073	0.0442279	0.2537648	0.2019544	0.1205200	-20.185
9244	0.9215860	0.4554834	0.2309938	0.4341542	0.4052612	0.1637385	0.1167812	0.9171460	0.8367388	0.6533626	0.5887064	0.4150532	0.4944705	0.2100064	0.8633808	0.8107750	0.6180500	0.4220242	0.4202937	0.3986187	0.3215520	0.0999053	0.0240763	0.4432360	0.3900989	0.1802988	0.3402756	0.0782351	0.2460592	0.2019544	0.1205200	-20.917
9246	0.8849809	0.4554834	0.2309938	0.4341542	0.4052612	0.2050196	0.1167812	0.8672821	0.8328284	0.6471934	0.5887064	0.4022328	0.3980295	0.2766459	0.8203569	0.7121806	0.4793783	0.4788745	0.4451107	0.3428367	0.3082983	0.0705176	0.0397764	0.4432360	0.3780213	0.1802988	0.3412235	0.0384391	0.2460592	0.2180329	0.1205200	-21.313
9248	0.9457856	0.5457730	0.2468648	0.5256344	0.4331057	0.1725917	0.1248050	0.9370063	0.9019665	0.6916604	0.6270088	0.4298692	0.4253771	0.2956536	0.9208877	0.7611127	0.5812654	0.4760525	0.4699359	0.4155720	0.3294807	0.1315301	0.0773917	0.4506377	0.4117090	0.2670220	0.3646681	0.0220186	0.2629653	0.2040156	0.1205200	-16.235
9250	0.9457856	0.6174019	0.2468648	0.5965184	0.4261828	0.1717135	0.1248050	0.9338459	0.9019665	0.7331465	0.6270088	0.5013105	0.4253771	0.1986376	0.7480970	0.6181626	0.4907031	0.4734508	0.4716124	0.4155720	0.3294807	0.1315301	0.0860026	0.4506377	0.4473520	0.2670220	0.4073679	0.0220186	0.2629653	0.1769581	0.1205200	-22.198
9252	0.9457856	0.6365524	0.2468648	0.5826345	0.5463326	0.1717135	0.0466982	0.9227244	0.9019665	0.7331465	0.6704867	0.4938604	0.4253771	0.1986376	0.6497911	0.6185695	0.4904762	0.4846599	0.4716124	0.3778753	0.3294807	0.1315301	0.0860026	0.4506377	0.4434441	0.2670220	0.4073679	0.0442611	0.2629653	0.1964811	0.1189589	-22.176
9254	0.9717945	0.6434877	0.1957007	0.6161028	0.5463326	0.2292059	0.0674462	0.9431898	0.9287044	0.7900281	0.7561606	0.5892895	0.4253771	0.1827150	0.8880841	0.5945144	0.4854110	0.4523343	0.4517238	0.3778753	0.2420482	0.1243500	0.0526957	0.4881622	0.4537352	0.2182106	0.4073679	0.0442611	0.2629653	0.2039854	0.2104503	-19.165
